ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
88,simple,78,Metallic Long-Wear Cream Shadow,1,0,visible,Bobbi Brown,"Luxe metallics for eyes. Our award-winning formula-infused with sparkle. For a sheer effect, blend on lids with your fingers. For a more dramatic look, add another layer. Or wear on top of your favorite matte cream shadow for soft shimmer. Stays color-true and crease-free all day.",,,taxable,,1,,,0,0,,,,,1,,224,238,Uncategorized,,,,,,,,,,,,0
89,simple,79,Nail Lacquer,1,0,visible,Bobbi Brown,"Punctuate your look with long-lasting color for perfectly polished fingers (and toes). Done in rich, matte shades that dry to a lustrous finish, this polish is the ultimate accessory for nails, day and night.",,,taxable,,1,,,0,0,,,,,1,,182,28,Uncategorized,,,,,,,,,,,,0
90,simple,80,Natural Brow Shaper & hair Touch up,1,0,visible,Bobbi Brown,"Cream-gel formula effortlessly defines and fills in brows, while controlling and shaping them. Now features a new, shorter brush for more definition.",,,taxable,,1,,,0,0,,,,,1,,50,197,Uncategorized,,,,,,,,,,,,0
91,simple,81,No Smudge Mascara,1,0,visible,Bobbi Brown,"This long-wearing, waterproof mascara defines, curls and lengthens lashes without smudging, clumping or flaking. Buildable formula creates natural to dramatic looks depending on how many coats are applied.Â ",,,taxable,,1,,,0,0,,,,,1,,62,27,Uncategorized,,,,,,,,,,,,0
92,simple,82,Pot Rouge for Lips & Cheeks,1,0,visible,Bobbi Brown,"Our best-selling, multi-tasking cream color just got even better. It's now in a mirrored flip-top compact for on-the-spot application. Blend it on the apples of your cheeks for a just-pinched look. Blot it on your lips for a soft, stained finish.For drier skins, be sure to moisturize skin first.",,,taxable,,1,,,0,0,,,,,1,,152,201,Uncategorized,,,,,,,,,,,,0
93,simple,83,Powder,1,0,visible,Bobbi Brown,"Luxurious brush designed to use with Face Powder and Sheer Finish Loose Powder. Dusts just the right amount of powder on skin for an even and polished, yet natural look.Â ",,,taxable,,1,,,0,0,,,,,1,,151,168,Uncategorized,,,,,,,,,,,,0
94,simple,84,Protective Face Lotion,1,0,visible,Bobbi Brown,"This lightweight, moisturizing lotion hydrates as Anti-Oxidant Vitamin E aids in fighting skin-damaging free radicals; Chamomile calms and soothes. Formulated to absorb quickly, and leave skin smooth and prepared for even, long-lasting makeup application. Dermatologist-tested.",,,taxable,,1,,,0,0,,,,,1,,84,195,Uncategorized,,,,,,,,,,,,0
95,simple,85,Retouching Powder,1,0,visible,Bobbi Brown,"Bobbi's NEW skin perfecting Retouching Powder in six color-correcting shades help brighten and even out skin tone and discolorations, plus they invisibly diminish the appearance of dark spots, fine lines, redness and other imperfections while giving skin an airbrushed look.Â ",,,taxable,,1,,,0,0,,,,,1,,95,151,Uncategorized,,,,,,,,,,,,0
96,simple,86,Retractable Lip,1,0,visible,Bobbi Brown,"Apply your lipstick, stain, or gloss with perfect precision â€” even when you're on the go. Simply remove the brush's sleek, protective cap and attach it to the back end. You now have a strong, steady handle for a professional application.",,,taxable,,1,,,0,0,,,,,1,,106,168,Uncategorized,,,,,,,,,,,,0
97,simple,87,Rich Color Gloss,1,0,visible,Bobbi Brown,"Rich Color Gloss has the full color coverage of a lipstick, the soft shine of a gloss, and the luxurious feel of a balm. It moisturizes, conditions, and lasts throughout the day without feathering, plus the new tapered applicator lets you apply it like a pro.",,,taxable,,1,,,0,0,,,,,1,,128,74,Uncategorized,,,,,,,,,,,,0
98,simple,88,Rich Lip Color,1,0,visible,Bobbi Brown,"Bright, get-noticed color. Lightweight, yet intense, Bobbi's latest formula combines pigments with a clear base to deliver pure, crisp color with just one swipe. Plus, it's creamy and moisturizing, so lips feel as good as they look.",,,taxable,,1,,,0,0,,,,,1,,165,31,Uncategorized,,,,,,,,,,,,0
99,simple,89,Sheer Color Cheek Tint,1,0,visible,Bobbi Brown,"Our beloved blush formula is back with a newly designed, more luxurious look. Featuring the same easy twist-up application, this sheer, tinted formula glides on smooth and blends in beautifully for a failproof flush of natural looking color on cheeks every time. ",,,taxable,,1,,,0,0,,,,,1,,166,94,Uncategorized,,,,,,,,,,,,0
100,simple,90,Sheer Color Lip Gloss,1,0,visible,Bobbi Brown,"Bobbi has sized up all her glosses to give you an extra dose of shine. Wear it on its own for sheer color or swipe it on top of lipstick for extra shine, plus the new tapered applicator lets you apply it like a pro. Bonus: Sheer Color Lip Gloss is infused with soothing botanical extracts to keep lips healthy and soft.",,,taxable,,1,,,0,0,,,,,1,,71,180,Uncategorized,,,,,,,,,,,,0
101,simple,91,Sheer Finish Loose Powder,1,0,visible,Bobbi Brown,"Same long-lasting, super-sheer powder now in a sleek, new sifter-style jar. This 100% oil-free and oil-absorbing formula sets concealer and foundation for a smooth, flawless finish. Perfect for oily skin or anyone looking for a lighter powder.Â ",,,taxable,,1,,,0,0,,,,,1,,106,175,Uncategorized,,,,,,,,,,,,0
102,simple,92,Sheer Finish Pressed Powder,1,0,visible,Bobbi Brown,"Bobbi's long-lasting, super-sheer powder sets and perfects color to create a smooth, flawless finish. This sheer powder is 100% oil-free and oil-absorbing, with Vitamin E for the most comfortable wear.",,,taxable,,1,,,0,0,,,,,1,,60,207,Uncategorized,,,,,,,,,,,,0
103,simple,93,Sheer Powder,1,0,visible,Bobbi Brown,"Perfect for those who prefer a more sheer application, this brush was designed to be used with ourÂ Retouching Powder, but easily doubles as your go-to tool for a light dusting of any of our powder formulas includingÂ Sheer Finish Pressed PowderÂ and ourÂ Skin Foundation Mineral Makeup SPF 15. Soft, fluffy bristles and a uniquely shaped head (similar to our Eye Blender brush, but larger) fit nicely around the eyes and corners of the nose for a natural, lightweight veil of illumination on the skin.",,,taxable,,1,,,0,0,,,,,1,,152,92,Uncategorized,,,,,,,,,,,,0
104,simple,94,Shimmer Blush,1,0,visible,Bobbi Brown,"Silky formula glides on smoothly and offers a matte finish with long-lasting wear. Comes in this sleek, flip-top compact that can be used individually or assembled into palettes (sold separately). ",,,taxable,,1,,,0,0,,,,,1,,53,158,Uncategorized,,,,,,,,,,,,0
105,simple,95,Shimmer Brick,1,0,visible,Bobbi Brown,"The original Shimmer Brick Compact. This shimmering, brush-on powder creates a deep, bronzy glow. Works well with neutral and deep blush shades. To apply: Sweep the Face Blender Brush through all five shades and dust lightly on cheekbones after blush. Focus on applying shimmer on the top of cheekbones. To add a highlight to eyes, apply the lightest shade in the compact just under browbone with fingertips or the Eye Smudge Brush.",,,taxable,,1,,,0,0,,,,,1,,120,185,Uncategorized,,,,,,,,,,,,0
106,simple,96,Shimmer Lip Gloss,1,0,visible,Bobbi Brown,"Bobbi has sized up all her glosses to give you an extra dose of shine. Shimmer Lip Gloss offers beautiful, non-sticky shine with a touch of iridescence and is perfect on its own or over your favorite lipstick. Formulated with Aloe Extract to soothe and soften lips; Vitamins C and E for anti-oxidant protection; and Jojoba and Avocado Oils to moisturize lips.",,,taxable,,1,,,0,0,,,,,1,,98,76,Uncategorized,,,,,,,,,,,,0
107,simple,97,Shimmer Nail Lacquer,1,0,visible,Bobbi Brown,"Dress up nails with long-lasting shimmer (it's Bobbi's favorite way to accessorize hands and toes). Pearlescent color casts nails in the starring role with a range of chic, shimmering shades.",,,taxable,,1,,,0,0,,,,,1,,124,158,Uncategorized,,,,,,,,,,,,0
108,simple,98,Shimmer Wash Eye Shadow,1,0,visible,Bobbi Brown,"Sheer, lightly pearlized shadow, which can also be used as a highlighter shade under the browbone. Comes in this sleek, flip-top compact that can be used individually or assembled into palettes (sold separately).",,,taxable,,1,,,0,0,,,,,1,,123,129,Uncategorized,,,,,,,,,,,,0
109,simple,99,Soothing Cleansing Oil,1,0,visible,Bobbi Brown,"Luxury meets simplicity - Bobbi's new Soothing Cleansing Oil is a quick yet luxurious way to cleanse skin. Made with soothing jasmine flower extract (sourced directly from France), moisturizing kukui nut oil, and a blend of Italian olive, organic sunflower and jojoba oils to dissolve surface impurities and makeup without leaving skin feeling tight or dry. Can be used in the morning to wake up and refresh skin, or at night as a soothing end to a long day.",,,taxable,,1,,,0,0,,,,,1,,116,90,Uncategorized,,,,,,,,,,,,0
110,simple,100,Sparkle Eye Shadow,1,0,visible,Bobbi Brown,Bobbi's fresh take on glitter lights up eyes with a combination of shimmering pearls and fine glitter.,,,taxable,,1,,,0,0,,,,,1,,179,128,Uncategorized,,,,,,,,,,,,0
111,simple,101,Touch Up,1,0,visible,Bobbi Brown,"This brush is ideal for touching up foundation (use it with any of our formulas) around the nose and mouth. Plus, it provides additional coverage where there's redness. Brush can also be used to touch-up concealer and apply eye shadow.",,,taxable,,1,,,0,0,,,,,1,,112,197,Uncategorized,,,,,,,,,,,,0
112,simple,102,Treatment Lip Shine,1,0,visible,Bobbi Brown,"Bobbi Brown Treatment Lip Shine is a Lipstick that retails for $23.00 and contains 0.07 oz. There are 4 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,50,183,Uncategorized,,,,,,,,,,,,0
113,simple,103,Tweezer,1,0,visible,Bobbi Brown,"Keep brows groomed with Bobbi's deluxe tweezer, crafted by Rubis of Switzerland. In stainless steel, this slant-tip instrument is considered the finest on the market.Â ",,,taxable,,1,,,0,0,,,,,1,,180,165,Uncategorized,,,,,,,,,,,,0
114,simple,104,Ultra Fine Eyeliner,1,0,visible,Bobbi Brown,"Easy to hold and control, this slim, tapered Ultra Fine Eyeliner Brush creates a flawless line. The brush hairs are finely pointed and tightly packed for precise application.",,,taxable,,1,,,0,0,,,,,1,,106,247,Uncategorized,,,,,,,,,,,,0
115,simple,105,Vitamin Enriched Face Base,1,0,visible,Bobbi Brown,"Bobbi recommends this as the first step to prepare skin for the smoothest makeup application. Rich in feel, but never greasy, this advanced oil-free, face formula, with Shea Butter, instantly hydrates, softens, and cushions skin. Carrot Extract and Vitamin A Complex help minimize the look of fine lines and wrinkles. Vitamins C and E help protect against environmental damage. Grapefruit and Geranium fragrances leave a light, uplifting scent on skin. With daily use, skin looks and feels its best. Dermatologist-tested.",,,taxable,,1,,,0,0,,,,,1,,81,61,Uncategorized,,,,,,,,,,,,0
116,simple,106,Lip Palette,1,0,visible,Bobbi Brown,"Bobbi Brown Lip Palette is a Lip Palette that retails for $220.00. There are 1 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,171,154,Uncategorized,,,,,,,,,,,,0
117,simple,107,Bronzer/Blush Duo,1,0,visible,Bobbi Brown,"Bobbi Brown Bronzer/Blush Duo is a Cheek Palette that retails for $36.00 and contains 0.34 oz. There are 1 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,172,157,Uncategorized,,,,,,,,,,,,0
118,simple,108,Eyeshadow Palette,1,0,visible,Bobbi Brown,"Bobbi Brown Eyeshadow Palette is a Eye Palette that retails for $52.00 and contains 0.28 oz. There are 10 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,236,109,Uncategorized,,,,,,,,,,,,0
119,simple,109,Eye Paint Palette,1,0,visible,Bobbi Brown,"Bobbi Brown Eye Paint Palette is a Eye Palette that retails for $45.00 and contains 0.12 oz. There are 2 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,207,172,Uncategorized,,,,,,,,,,,,0
120,simple,110,Eye Paint Eye Shadow,1,0,visible,Bobbi Brown,"Bobbi Brown Eye Paint Eye Shadow is a Eyeshadow. There are 8 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,196,238,Uncategorized,,,,,,,,,,,,0
121,simple,111,AMC Cream Blush,1,0,visible,Inglot,"Jojoba oil, nylon and a complex mixture of Spherical porous and non porous particles gives this light and creamy formula its velvet finish on all skin types.",,,taxable,,1,,,0,0,,,,,1,,179,143,Uncategorized,,,,,,,,,,,,0
122,simple,112,AMC Face Blush,1,0,visible,Inglot,"Vitamin E, peptides, special polyesters with a unique silicone and gel base allows this liquid blush to give a healthy glow to the face, leaving all skin types fresh and radiant.",,,taxable,,1,,,0,0,,,,,1,,194,138,Uncategorized,,,,,,,,,,,,0
123,simple,113,AMC Multicolour System Powder FB Matte,1,0,visible,Inglot,"Vitamin E, treated pigments and micas helps this no talc formula provide sheer yet intense color while the long wearing hydrophobic formulation means it is not effected by perspiration.",,,taxable,,1,,,0,0,,,,,1,,191,188,Uncategorized,,,,,,,,,,,,0
124,simple,114,Face Blush,1,0,visible,Inglot,"Vitamin E, sponge gourd oil and treated pigments allow this very fine textured blush to blend and adhere to all skin types to enhance the natural glow of the face.",,,taxable,,1,,,0,0,,,,,1,,106,118,Uncategorized,,,,,,,,,,,,0
125,simple,115,Body Sparkles,1,0,visible,Inglot,"Inglot Body Sparkles is a Body that retails for $15.00. There are 20 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,112,181,Uncategorized,,,,,,,,,,,,0
126,simple,116,Body Pigment Powder Matte,1,0,visible,Inglot,"Inglot Body Pigment Powder Matte is a Body that retails for $14.00 and contains 0.04 oz. There are 20 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,103,191,Uncategorized,,,,,,,,,,,,0
127,simple,117,Body Pigment Powder Pearl,1,0,visible,Inglot,"Inglot Body Pigment Powder Pearl is a Body that retails for $14.00 and contains 0.04 oz. There are 20 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,212,238,Uncategorized,,,,,,,,,,,,0
128,simple,118,AMC Face and Body Bronzer,1,0,visible,Inglot,"Develop an even bronze color to the skin without the sun with this Long lasting, non streaking liquid bronzer which can be used all over the body without staining clothes.",,,taxable,,1,,,0,0,,,,,1,,150,180,Uncategorized,,,,,,,,,,,,0
129,simple,119,AMC Bronzing Powder,1,0,visible,Inglot,"High tech pigments and nylon allows this velvet bronzing powder to enhance skin tone, accent or strengthen your existing tan giving you a sun kissed finish.",,,taxable,,1,,,0,0,,,,,1,,202,239,Uncategorized,,,,,,,,,,,,0
130,simple,120,AMC Multicolour System Bronzing Powder,1,0,visible,Inglot,Nylon and high tech pigments allow this palette of five natural bronzing tones to build the perfect soft glow and natural tan.,,,taxable,,1,,,0,0,,,,,1,,241,175,Uncategorized,,,,,,,,,,,,0
131,simple,121,Full Metal Eyebrow Pencil,1,0,visible,Inglot,"Inglot Full Metal Eyebrow Pencil is a Brow that retails for $13.00 and contains 0.01 oz. There are 5 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,136,110,Uncategorized,,,,,,,,,,,,0
132,simple,122,10S Brush,1,0,visible,Inglot,Inglot 10S Brush is a Brush that retails for $17.00.,,,taxable,,1,,,0,0,,,,,1,,248,99,Uncategorized,,,,,,,,,,,,0
133,simple,123,11S Brush,1,0,visible,Inglot,Inglot 11S Brush is a Brush that retails for $16.00.,,,taxable,,1,,,0,0,,,,,1,,82,151,Uncategorized,,,,,,,,,,,,0
134,simple,124,11S/S Brush,1,0,visible,Inglot,Inglot 11S/S Brush is a Brush that retails for $16.00.,,,taxable,,1,,,0,0,,,,,1,,208,54,Uncategorized,,,,,,,,,,,,0
